"SIM","YEAR","usr","yld","bud","scares","kills","castr","crops","feeds","helps","noact"
42,57,7,21337.4030995914,4856.83025069597,199,0,0,196,0,0,0
42,57,8,0,5,0,0,0,0,0,0,0
42,58,1,2026.82996271284,433.130178441687,0,14,0,14,0,0,0
42,58,2,1950.39226446709,404.349405436467,0,11,0,24,0,0,0
42,58,3,1894.30513593974,400.758171064968,0,9,0,41,0,0,0
42,58,4,2052.75180954547,727.525521841417,0,7,0,17,0,0,0
42,58,5,2349.3331316736,559.029504442463,0,39,0,30,0,0,0
42,58,6,2851.8135395533,336.169651225864,0,32,0,11,0,0,0
42,58,7,21478.1197557749,4879.37057848371,16,214,0,167,0,0,0
42,58,8,0,5,0,0,0,0,0,0,0
42,59,1,2005.50835681869,320.715085125185,0,0,0,43,0,0,0
42,59,2,1928.70168829117,387.405833865279,0,0,0,40,0,0,0
42,59,3,1875.27928955305,333.285415659711,0,0,0,40,0,0,0
42,59,4,2039.96026726937,265.205543041023,0,0,0,72,0,0,0
42,59,5,2349.18182212895,327.331558473664,0,0,0,55,0,0,0
42,59,6,2852.99489253378,869.496376965491,0,0,0,33,0,0,0
42,59,7,21607.3545616853,3231.78324786725,6,70,0,204,0,0,0
42,59,8,0,5,0,0,0,0,0,0,0
42,60,1,1980.12240196501,685.61860166523,0,25,0,7,0,0,0
42,60,2,1902.12421007671,251.431244113701,0,24,0,14,0,0,0
42,60,3,1846.21954214313,188.49551348264,0,23,0,10,0,0,0
42,60,4,2024.10313941529,571.243274403184,0,12,0,14,0,0,0
42,60,5,2339.38739721093,233.949210448508,0,16,0,16,0,0,0
42,60,6,2851.20748773378,676.455451245241,0,47,0,39,0,0,0
42,60,7,21639.2863760852,4253.63139251848,0,171,0,152,0,0,0
42,60,8,0,5,0,0,0,0,0,0,0
42,61,1,1964.20039483732,294.766403966298,29,0,0,39,0,0,0
42,61,2,1873.0374699647,369.317308147419,23,0,0,2,0,0,0
42,61,3,1825.07544407585,216.197061796848,4,0,0,14,0,0,0
42,61,4,2011.93028253823,309.605387524209,16,0,0,41,0,0,0
42,61,5,2334.06013254533,578.265043437604,0,0,0,23,0,0,0
42,61,6,2850.98271717378,841.9640198784,41,0,0,26,0,0,0
42,61,7,21775.936510865,5144.89740096944,192,5,0,171,0,0,0
42,61,8,0,5,0,0,0,0,0,0,0
42,62,1,1943.45665629647,474.138214457986,0,16,0,13,0,0,0
42,62,2,1846.59622685377,240.169450426272,0,8,0,28,0,0,0
42,62,3,1799.14607803036,191.333493890562,0,15,0,6,0,0,0
42,62,4,1994.56964646548,539.753597816228,0,6,0,24,0,0,0
42,62,5,2327.00721152492,338.290633479753,0,28,0,29,0,0,0
42,62,6,2857.83135676418,652.704660083535,0,32,0,52,0,0,0
42,62,7,21968.1910563416,2206.49830465639,0,254,0,257,0,0,0
42,62,8,0,5,0,0,0,0,0,0,0
42,63,1,1928.08016039375,273.441571702168,0,0,0,47,0,0,0
42,63,2,1824.72441934548,141.875247637979,0,0,0,24,0,0,0
42,63,3,1778.53738727433,496.133817106886,0,0,0,19,0,0,0
42,63,4,1980.46860853293,573.392069928721,0,4,0,49,0,0,0
42,63,5,2321.41474601861,397.446053720931,0,2,0,31,0,0,0
42,63,6,2870.88904370178,660.673868060133,0,0,0,65,0,0,0
42,63,7,22083.7432910753,3646.42293372785,0,83,0,121,0,0,0
42,63,8,0,5,0,0,0,0,0,0,0
42,64,1,1908.44762548253,419.811647385123,0,23,0,4,0,0,0
42,64,2,1797.44084062925,427.005708507,0,0,0,14,0,0,0
42,64,3,1755.13318293863,224.721021829781,0,25,0,24,0,0,0
42,64,4,1966.16000435122,282.013522913538,0,23,0,34,0,0,0
42,64,5,2311.34955756421,986.105292719014,0,13,0,26,0,0,0
42,64,6,2866.71803570178,305.921493390694,0,44,0,22,0,0,0
42,64,7,22134.2973157804,6053.32265942347,0,199,0,165,0,0,0
42,64,8,0,5,0,0,0,0,0,0,0
42,65,1,1893.292349718,284.246032920102,0,0,0,41,0,0,0
42,65,2,1779.65651963917,589.036728088132,0,0,0,42,0,0,0
42,65,3,1733.53978380729,386.44545275164,0,0,0,22,0,0,0
42,65,4,1949.77962953667,259.712281576629,0,0,0,28,0,0,0
42,65,5,2317.58525111173,759.120101398623,0,0,0,98,0,0,0
42,65,6,2866.53633202178,424.480748146665,0,0,0,30,0,0,0
42,65,7,22247.5387227236,4500.77983498975,0,158,0,257,0,0,0
42,65,8,0,5,0,0,0,0,0,0,0
42,66,1,1870.67390357041,380.270061900784,0,23,0,5,0,0,0
42,66,2,1756.02997436245,365.182181228738,0,32,0,26,0,0,0
42,66,3,1713.45379834625,320.40574582564,0,14,0,24,0,0,0
42,66,4,1933.05793709404,247.666893087404,0,2,0,23,0,0,0
42,66,5,2308.51956815937,487.85300578597,0,46,0,29,0,0,0
42,66,6,2867.56393959426,650.811353907369,0,7,0,35,0,0,0
42,66,7,22482.3455718656,2823.53248030434,0,229,0,217,0,0,0
42,66,8,0,5,0,0,0,0,0,0,0
42,67,1,1857.88230709965,496.270912019912,0,0,0,38,0,0,0
42,67,2,1741.25056111338,448.151455959751,2,0,0,34,0,0,0
42,67,3,1697.23397389516,208.101860368897,0,0,0,32,0,0,0
42,67,4,1919.70807571781,370.108697104968,3,0,0,21,0,0,0
42,67,5,2306.63800272208,501.57100143758,0,0,0,48,0,0,0
42,67,6,2885.29643896834,433.038578255732,0,0,0,65,0,0,0
42,67,7,22664.4920099509,4536.72872583915,106,0,0,155,0,0,0
42,67,8,0,5,0,0,0,0,0,0,0
42,68,1,1841.1978605181,137.699119378696,0,30,0,19,0,0,0
42,68,2,1719.46839434292,392.523752814862,0,13,0,31,0,0,0
42,68,3,1672.32809273674,273.200199793878,0,15,0,5,0,0,0
42,68,4,1904.70799534528,318.248948094613,0,12,0,25,0,0,0
42,68,5,2300.20182640211,363.706089126699,0,9,0,41,0,0,0
42,68,6,2882.90148598172,506.400536838287,0,16,0,27,0,0,0
42,68,7,22861.1562855632,3206.11827901172,16,201,0,166,0,0,0
42,68,8,0,5,0,0,0,0,0,0,0
42,69,1,1828.84763811656,298.625572910715,0,1,0,12,0,0,0
42,69,2,1704.20719929568,291.54253829765,0,0,0,39,0,0,0
42,69,3,1654.45677044926,249.388627400278,0,0,0,27,0,0,0
42,69,4,1890.04584305894,469.709145326564,0,0,0,31,0,0,0
42,69,5,2295.33915223225,375.7543068818,0,0,0,36,0,0,0
42,69,6,2888.64331909531,345.563789352785,0,0,0,50,0,0,0
42,69,7,23061.0431662531,3558.62404482277,0,99,0,152,0,0,0
42,69,8,0,5,0,0,0,0,0,0,0
42,70,1,1810.71805991479,182.216049988041,0,26,0,3,0,0,0
42,70,2,1686.00352614304,253.875401528249,0,13,0,16,0,0,0
42,70,3,1633.71022035421,412.980688001475,0,2,0,22,0,0,0
42,70,4,1874.82125125166,439.438957353549,0,19,0,27,0,0,0
42,70,5,2285.70979587667,480.080739905608,0,18,0,19,0,0,0
42,70,6,2882.48678789531,1228.40763685106,0,17,0,17,0,0,0
42,70,7,23125.4020041047,3474.23645491534,0,171,0,182,0,0,0
42,70,8,0,5,0,0,0,0,0,0,0
42,71,1,1799.97527497778,285.69617758229,1,0,0,17,0,0,0
42,71,2,1668.25175168488,396.756443477337,2,0,0,23,0,0,0
42,71,3,1616.96920428992,498.605862164707,0,0,0,41,0,0,0
42,71,4,1859.90764522821,311.19467249841,6,0,0,37,0,0,0
42,71,5,2281.3144638036,332.173545129271,0,0,0,48,0,0,0
42,71,6,2894.68196755949,573.826596163522,46,0,0,72,0,0,0
42,71,7,23241.3233515142,7353.89244336472,171,0,0,159,0,0,0
42,71,8,0,5,0,0,0,0,0,0,0
42,72,1,1782.21401000109,387.106178168216,0,16,0,12,0,0,0
42,72,2,1649.21057878545,229.281276897903,0,23,0,16,0,0,0
42,72,3,1598.66821401436,145.989906348426,0,19,0,30,0,0,0
42,72,4,1838.55737478878,378.079896098187,0,14,0,17,0,0,0
42,72,5,2270.45027516232,142.686813273073,0,9,0,24,0,0,0
42,72,6,2891.67089332046,874.058385577059,0,34,0,23,0,0,0
42,72,7,23424.581122626,3450.64488144276,30,256,0,277,0,0,0
42,72,8,0,5,0,0,0,0,0,0,0
42,73,1,1767.34677346262,359.816407503713,0,0,0,38,0,0,0
42,73,2,1634.51016781497,339.492266070832,0,0,0,22,0,0,0
42,73,3,1575.58746860314,343.378686368964,0,0,0,14,0,0,0
42,73,4,1823.80681688208,434.209741071314,0,0,0,37,0,0,0
42,73,5,2258.24108190495,581.319437029622,0,0,0,14,0,0,0
42,73,6,2903.53996793006,371.592147698166,0,0,0,87,0,0,0
42,73,7,23580.7344566604,5890.2873090038,0,14,0,291,0,0,0
42,73,8,0,5,0,0,0,0,0,0,0
42,74,1,1750.39378665984,241.95238553202,0,23,0,12,0,0,0
42,74,2,1616.27988855193,566.891538236079,0,18,0,15,0,0,0
42,74,3,1555.5697656356,279.163523735602,0,18,0,16,0,0,0
42,74,4,1807.68368200734,177.677319537272,0,17,0,26,0,0,0
42,74,5,2246.27003447685,372.763461029988,0,29,0,29,0,0,0
42,74,6,2899.63675589806,1177.41746246224,0,21,0,16,0,0,0
42,74,7,23659.7641403459,5331.86020912024,28,177,0,192,0,0,0
42,74,8,0,5,0,0,0,0,0,0,0
42,75,1,1735.07087416561,167.174026232,23,0,0,1,0,0,0
42,75,2,1601.06475142594,341.117912333447,17,0,0,39,0,0,0
42,75,3,1538.21560216264,340.795503072095,9,0,0,18,0,0,0
42,75,4,1790.98265096525,119.435725344967,11,0,0,6,0,0,0
42,75,5,2237.69640914523,404.381927371764,18,0,0,19,0,0,0
42,75,6,2905.00238175406,607.968571973672,52,0,0,65,0,0,0
42,75,7,23817.7297091113,6390.34919925528,279,0,0,254,0,0,0
42,75,8,0,5,0,0,0,0,0,0,0
42,76,1,1714.75259727089,227.737359235124,0,8,0,8,0,0,0
42,76,2,1585.0932468271,394.100008665142,0,12,0,22,0,0,0
42,76,3,1520.71064808042,253.740870552801,0,20,0,14,0,0,0
42,76,4,1774.26980057533,223.666146582205,0,0,0,11,0,0,0
42,76,5,2223.76953375937,693.501980628739,0,21,0,19,0,0,0
42,76,6,2898.57878265006,730.356878567132,0,41,0,19,0,0,0
42,76,7,24025.4887941179,7941.80330098533,21,229,0,258,0,0,0
42,76,8,0,5,0,0,0,0,0,0,0
42,77,1,1700.92712113279,467.112078441876,0,0,0,22,0,0,0
42,77,2,1567.08906329337,305.56208167666,0,0,0,39,0,0,0
42,77,3,1502.85666452124,394.788676273415,0,0,0,25,0,0,0
42,77,4,1763.77178426674,486.873249370418,0,0,0,22,0,0,0
42,77,5,2222.55333896945,767.355726366525,0,0,0,69,0,0,0
42,77,6,2906.60593605806,736.861201241793,0,0,0,73,0,0,0
42,77,7,24215.9760163062,4017.69829323027,188,0,0,247,0,0,1
42,77,8,0,5,0,0,0,0,0,0,0
42,78,1,1687.7830314582,278.102857381274,0,19,0,27,0,0,0
42,78,2,1549.59410376536,357.669398530441,0,7,0,23,0,0,0
42,78,3,1484.07635567595,320.45499069843,0,23,0,16,0,0,0
42,78,4,1748.97298024519,259.473880572823,0,25,0,23,0,0,0
42,78,5,2215.56537764592,111.64001004963,0,28,0,48,0,0,0
42,78,6,2911.72501997619,381.006015364684,0,28,0,45,0,0,0
42,78,7,24399.7245218414,6865.68014591381,14,148,0,170,0,0,0
42,78,8,0,5,0,0,0,0,0,0,0
42,79,1,1675.4384633643,239.331044572139,15,0,0,12,0,0,0
42,79,2,1533.21091931713,467.115918131919,12,0,0,23,0,0,0
42,79,3,1462.18172488866,457.048671949152,13,0,0,19,0,0,0
42,79,4,1736.47516820002,353.081201607997,2,0,0,23,0,0,0
42,79,5,2205.9863168606,262.640274406447,5,0,0,6,0,0,0
42,79,6,2912.21072396339,709.622421976817,14,0,0,24,0,0,0
42,79,7,24707.8365501961,6325.91133856975,218,21,0,211,0,0,17
42,79,8,0,5,0,0,0,0,0,0,0
42,80,1,1656.99024989766,324.892025887006,0,23,0,0,0,0,0
42,80,2,1513.13738818633,258.476566665631,0,22,0,24,0,0,0
42,80,3,1447.39751097012,358.428042441286,0,17,0,28,0,0,0
42,80,4,1718.5570465748,205.111838183821,0,12,0,23,0,0,0
42,80,5,2192.11267376535,361.080013312178,0,24,0,2,0,0,0
42,80,6,2912.67943763065,556.359180049045,0,29,0,41,0,0,0
42,80,7,24784.9103981673,4800.28973392272,0,321,0,311,0,0,0
42,80,8,0,5,0,0,0,0,0,0,0
42,81,1,1642.48491044958,373.105853934082,20,0,0,12,0,0,0
42,81,2,1497.89472044721,181.92602573765,1,0,0,24,0,0,0
42,81,3,1430.73575822561,381.090009474488,23,0,0,12,0,0,0
42,81,4,1705.10809595021,277.876683030359,10,0,0,10,0,0,0
42,81,5,2184.55650022316,413.046985961871,12,0,0,24,0,0,0
42,81,6,2911.26736006265,481.011728340178,30,0,0,25,0,0,0
42,81,7,25019.5588898919,4910.16581989184,232,0,0,248,0,0,0
42,81,8,0,5,0,0,0,0,0,0,0
42,82,1,1628.6852697041,669.433009056668,0,21,0,16,0,0,0
42,82,2,1478.10463765993,520.53135126191,0,12,0,6,0,0,0
42,82,3,1414.46502833624,119.468487380073,0,14,0,24,0,0,0
42,82,4,1689.38213731296,514.102645042918,0,14,0,13,0,0,0
42,82,5,2175.41900433856,305.686556208278,0,18,0,23,0,0,0
42,82,6,2908.08281273465,565.665057271566,0,33,0,15,0,0,0
42,82,7,25332.6154915077,7584.77490964321,0,224,0,267,0,0,0
42,82,8,0,5,0,0,0,0,0,0,0
42,83,1,1613.55518000823,184.161475801026,34,0,0,32,0,0,0
42,83,2,1457.94710329871,363.871069762052,41,0,0,11,0,0,0
42,83,3,1397.80547301757,320.73904467579,7,0,0,4,0,0,0
42,83,4,1674.54993631545,158.931154427111,37,0,0,14,0,0,0
42,83,5,2165.04130857416,270.257203473734,6,0,0,24,0,0,0
42,83,6,2907.1977438896,914.175795448948,32,0,0,24,0,0,0
42,83,7,25578.0086952489,6773.75863051777,228,21,0,243,0,0,30
42,83,8,0,5,0,0,0,0,0,0,0
42,84,1,1595.61969503318,251.329040392521,0,14,0,4,0,0,0
42,84,2,1441.16583280643,430.098097884359,0,19,0,17,0,0,0
42,84,3,1382.5315676684,551.655771004511,0,22,0,10,0,0,0
42,84,4,1659.51844678948,261.313385461213,0,1,0,14,0,0,0
42,84,5,2152.19498869192,656.142007202674,0,18,0,9,0,0,0
42,84,6,2907.04822967008,675.119876321571,0,51,0,40,0,0,0
42,84,7,25876.5617888864,3345.64740321275,44,187,0,228,0,0,0
42,84,8,0,5,0,0,0,0,0,0,0
42,85,1,1584.51033521991,347.992821105516,0,0,0,25,0,0,0
42,85,2,1429.53056436761,473.167388850056,0,0,0,43,0,0,0
42,85,3,1370.28618900279,256.302842664211,0,0,0,55,0,0,0
42,85,4,1646.19886663456,357.759418356539,0,0,0,26,0,0,0
42,85,5,2148.49554179815,252.45590460405,2,0,0,63,0,0,0
42,85,6,2917.45869034208,273.985445455894,0,0,0,67,0,0,0
42,85,7,26115.5337095729,2818.86037895813,131,0,0,177,0,0,0
42,85,8,0,5,0,0,0,0,0,0,0
42,86,1,1567.80878371962,198.815981770252,0,12,0,22,0,0,0
42,86,2,1416.64589571944,288.017572892941,0,23,0,24,0,0,0
42,86,3,1356.93442515682,224.773037147309,0,2,0,23,0,0,0
42,86,4,1627.94079359083,196.462536506886,0,11,0,24,0,0,0
42,86,5,2132.98318237431,531.583281714266,0,23,0,2,0,0,0
42,86,6,2914.38314818681,777.815617245956,0,7,0,20,0,0,0
42,86,7,26158.2396309709,4680.66112281249,0,139,0,142,0,0,0
42,86,8,0,5,0,0,0,0,0,0,0
42,87,1,1557.16802276845,319.619571048861,12,0,0,7,0,0,0
42,87,2,1400.51105172588,412.833598813602,20,0,0,8,0,0,0
42,87,3,1341.65741505237,241.110444757605,17,0,0,5,0,0,0
42,87,4,1613.20371237421,310.355024133969,7,0,0,12,0,0,0
42,87,5,2124.51380871348,396.756705258417,26,0,0,27,0,0,0
42,87,6,2917.83559181433,857.691310678564,38,0,0,39,0,0,0
42,87,7,26627.1196305527,4074.09934710365,211,0,0,257,0,0,0
42,87,8,0,5,0,0,0,0,0,0,0
42,88,1,1545.80413630359,332.372040485825,0,7,0,24,0,0,0
42,88,2,1385.4624736309,119.011122342079,0,19,0,22,0,0,0
42,88,3,1324.89815434269,277.046131609695,0,18,0,6,0,0,0
42,88,4,1592.84836591678,171.219311943526,0,24,0,7,0,0,0
42,88,5,2111.76423474889,187.418776864326,0,22,0,17,0,0,0
42,88,6,2919.58923499535,337.77071478827,0,40,0,45,0,0,0
42,88,7,26995.7126260025,8395.72653457897,0,204,0,203,0,0,0
42,88,8,0,5,0,0,0,0,0,0,0
42,89,1,1534.1059304619,285.6496452896,15,0,0,18,0,0,0
42,89,2,1369.95936545506,207.943245425086,3,0,0,8,0,0,0
42,89,3,1314.85070068416,207.338840833093,5,0,0,22,0,0,0
42,89,4,1576.15791242425,193.603978033777,11,0,0,6,0,0,0
42,89,5,2100.45155772116,445.094550339152,4,0,0,14,0,0,0
42,89,6,2911.96849272847,335.630419243241,16,0,0,17,0,0,0
42,89,7,27300.5069341044,6618.50630394747,199,32,0,198,0,0,31
42,89,8,0,5,0,0,0,0,0,0,0
42,90,1,1519.66444022367,436.614309208918,24,0,0,4,0,0,0
42,90,2,1357.84426177313,291.719451544147,11,0,0,9,0,0,0
42,90,3,1300.03911230482,266.489893040819,11,0,0,9,0,0,0
42,90,4,1561.30005569316,472.771366022308,7,0,0,12,0,0,0
42,90,5,2086.62714622406,303.33779391398,15,0,0,29,0,0,0
42,90,6,2904.23002589652,254.232878147057,18,0,0,15,0,0,0
42,90,7,27491.6487071293,3124.49905868677,309,2,0,326,0,0,0
42,90,8,0,5,0,0,0,0,0,0,0
42,91,1,1508.86567912788,295.327065506591,0,20,0,23,0,0,0
42,91,2,1341.8298900357,262.669969951929,0,13,0,16,0,0,0
42,91,3,1285.38225751205,220.482556768817,0,14,0,12,0,0,0
42,91,4,1543.77582414354,150.692840934251,0,23,0,24,0,0,0
42,91,5,2072.88161710468,300.531659432308,0,23,0,7,0,0,0
42,91,6,2897.8100241978,696.425503628418,0,1,0,24,0,0,0
42,91,7,27841.9940845825,2772.18020100033,0,154,0,158,0,0,0
42,91,8,0,5,0,0,0,0,0,0,0
42,92,1,1496.77176252309,151.871147805281,19,0,0,10,0,0,0
42,92,2,1328.32822176983,230.740945966027,2,0,0,24,0,0,0
42,92,3,1272.59784671082,175.597884182597,12,0,0,10,0,0,0
42,92,4,1529.08751258139,376.469325856717,12,0,0,3,0,0,0
42,92,5,2057.08946190069,822.404848891331,24,0,0,6,0,0,0
42,92,6,2896.13370098121,501.496361078946,27,0,0,42,0,0,0
42,92,7,27904.123944905,4739.42621335518,132,0,0,145,0,0,0
42,92,8,0,5,0,0,0,0,0,0,0
42,93,1,1483.55653264295,441.681549192833,0,3,0,12,0,0,0
42,93,2,1314.60818881828,203.391425455424,0,9,0,14,0,0,0
42,93,3,1256.21517247346,254.039071615362,0,8,0,9,0,0,0
42,93,4,1515.28027634918,559.805879602434,0,13,0,24,0,0,0
42,93,5,2047.77638024559,339.152229263988,0,38,0,44,0,0,0
42,93,6,2889.10939973745,434.969600204576,0,25,0,25,0,0,0
42,93,7,28439.353900694,2992.30958417678,10,198,0,212,0,0,0
42,93,8,0,5,0,0,0,0,0,0,0
42,94,1,1470.58321646912,254.46709041988,25,0,0,19,0,0,0
42,94,2,1301.0337951698,222.125551569592,13,0,0,7,0,0,0
42,94,3,1241.53831569157,79.1714398910729,23,0,0,2,0,0,0
42,94,4,1505.66224998105,288.505997236744,14,0,0,41,0,0,0
42,94,5,2033.91616249691,492.389225811986,14,0,0,19,0,0,0
42,94,6,2881.32418940631,487.380449342302,20,0,0,23,0,0,0
42,94,7,28557.6561883467,7904.4450981845,137,0,0,162,0,0,0
42,94,8,0,5,0,0,0,0,0,0,0
42,95,1,1460.65256198613,330.684253859429,0,2,0,23,0,0,0
42,95,2,1285.11141522186,299.915551133116,0,7,0,15,0,0,0
42,95,3,1227.98180255457,230.824622282949,0,4,0,3,0,0,0
42,95,4,1488.44106413086,339.50768396616,0,9,0,19,0,0,0
42,95,5,2025.10266659061,494.154237548752,0,22,0,27,0,0,0
42,95,6,2872.02802142677,278.738171722826,0,29,0,19,0,0,0
42,95,7,28874.4201269514,11714.3645599389,55,260,0,213,0,0,0
42,95,8,0,5,0,0,0,0,0,0,0
42,96,1,1451.32205875835,226.567322075522,0,0,0,33,0,0,0
42,96,2,1273.11216388993,281.538560556752,0,1,0,28,0,0,0
42,96,3,1214.78024528973,149.278494553478,0,0,0,23,0,0,0
42,96,4,1477.401497893,269.312417378409,0,1,0,32,0,0,0
42,96,5,2016.37502232411,459.471569747784,0,1,0,48,0,0,0
42,96,6,2864.15554852158,519.257831864633,0,0,0,27,0,0,0
42,96,7,28988.4792136732,8661.24303032546,60,256,0,253,0,0,1
42,96,8,0,5,0,0,0,0,0,0,0
42,97,1,1440.42541015709,187.617628264823,0,19,0,3,0,0,0
42,97,2,1259.03648741039,130.215987878517,0,8,0,20,0,0,0
42,97,3,1200.1662415624,237.273369630716,0,7,0,7,0,0,0
42,97,4,1458.9457581224,336.108987562056,0,12,0,14,0,0,0
42,97,5,2002.41056159477,230.48571839029,0,21,0,24,0,0,0
42,97,6,2859.25982014782,454.98833718435,0,22,0,29,0,0,0
42,97,7,29440.236181945,2699.95956754368,31,266,0,227,0,0,16
42,97,8,0,5,0,0,0,0,0,0,0
42,98,1,1431.17862789415,279.134278248076,0,0,0,18,0,0,0
42,98,2,1244.33628632377,242.502965265107,0,0,0,13,0,0,0
42,98,3,1186.78781074467,336.679220314326,0,0,0,23,0,0,0
42,98,4,1445.53075533985,405.855550038869,0,0,0,33,0,0,0
42,98,5,1990.28978640052,428.851421316242,0,0,0,23,0,0,0
42,98,6,2860.85431188388,640.217292393106,0,0,0,45,0,0,0
42,98,7,29854.4267977554,3966.65971151832,0,68,0,147,0,0,0
42,98,8,0,5,0,0,0,0,0,0,0
42,99,1,1420.6654702941,211.854315000061,0,23,0,4,0,0,0
42,99,2,1231.12681827841,301.545150076112,0,10,0,14,0,0,0
42,99,3,1174.71992605928,438.941632619136,0,13,0,20,0,0,0
42,99,4,1434.26624001047,415.922467322327,0,7,0,33,0,0,0
42,99,5,1976.3524677623,356.895607995836,0,14,0,28,0,0,0
42,99,6,2857.63838960139,284.374681816302,0,40,0,24,0,0,0
42,99,7,30482.490468944,6592.24519071119,0,201,0,195,0,0,0
42,99,8,0,5,0,0,0,0,0,0,0
42,100,1,1412.12455242073,255.463713463938,12,0,0,9,0,0,0
42,100,2,1216.04145159436,188.893365082721,24,0,0,6,0,0,0
42,100,3,1162.47821274959,205.362868387442,16,0,0,27,0,0,0
42,100,4,1422.05958306881,155.290893183014,23,0,0,18,0,0,0
42,100,5,1960.89087480373,581.468760614212,11,0,0,24,0,0,0
42,100,6,2856.51857149968,1145.90958728949,8,0,0,20,0,0,0
42,100,7,31347.678991372,9495.65080361214,179,21,0,210,0,0,26
42,100,8,0,5,0,0,0,0,0,0,0
43,1,1,2800.85728,226.935375254328,0,0,0,53,0,0,0
43,1,2,2801.6176,359.558637011784,0,0,0,50,0,0,0
43,1,3,2810.2336,784.717447123307,0,0,0,84,0,0,0
43,1,4,2800.9536,539.938153297859,0,0,0,57,0,0,0
43,1,5,2809.768,505.313148273531,0,0,0,60,0,0,0
43,1,6,2817.3536,266.398468776093,0,0,0,90,0,0,0
43,1,7,20246.3039999999,4878.241055791,0,0,0,83,0,0,0
43,1,8,0,1,0,0,0,98,0,0,0
43,2,1,2787.88928,374.110735291169,0,0,0,22,0,0,0
43,2,2,2797.0096,509.590364974892,0,0,0,35,0,0,0
43,2,3,2808.6112,536.723149694963,0,0,0,78,0,0,0
43,2,4,2796.4416,425.122799549958,0,0,0,53,0,0,0
43,2,5,2809.32,778.546123755988,0,0,0,50,0,0,0
43,2,6,2809.86399999999,571.663886271733,0,0,0,26,0,0,0
43,2,7,20201.4655999998,5096.89808857084,64,0,0,213,0,0,4
43,2,8,0,1,0,0,0,0,0,0,0
43,3,1,2776.33888,624.197717736967,0,20,0,17,0,0,0
43,3,2,2788.80928,741.547286820722,0,9,0,41,0,0,0
43,3,3,2797.1472,1056.98553768357,0,28,0,25,0,0,0
43,3,4,2786.0032,778.619465031565,0,20,0,22,0,0,0
43,3,5,2803.1456,383.935801720055,0,31,0,46,0,0,0
43,3,6,2801.03967999999,484.337152858982,0,33,0,24,0,0,0
43,3,7,20162.4701439998,4819.38580349471,3,264,0,228,0,0,0
43,3,8,0,1,0,0,0,0,0,0,0
43,4,1,2768.78528,205.931543949752,38,0,0,24,0,0,0
43,4,2,2783.57248,223.820272026171,42,0,0,32,0,0,0
43,4,3,2790.1504,871.045840750944,65,0,0,40,0,0,0
43,4,4,2782.0896,378.329123139441,38,0,0,39,0,0,0
43,4,5,2799.1696,654.619987018171,14,0,0,24,0,0,0
43,4,6,2798.05919999999,793.447661400766,28,0,0,20,0,0,0
43,4,7,20171.8477439998,2697.83648884414,232,0,0,249,0,0,0
43,4,8,0,1,0,0,0,0,0,0,0
43,5,1,2756.56928,738.574992371449,0,0,0,20,0,0,0
43,5,2,2776.85248,787.121797736298,0,0,0,22,0,0,0
43,5,3,2797.5984,600.920124550289,0,0,0,87,0,0,0
43,5,4,2773.7792,265.911357641618,0,0,0,37,0,0,0
43,5,5,2803.2976,263.839312987801,0,0,0,65,0,0,0
43,5,6,2806.17759999999,604.235454013623,0,0,0,79,0,0,0
43,5,7,20155.7386239996,2004.35841626824,43,0,0,175,0,0,0
43,5,8,0,1,0,0,0,0,0,0,0
43,6,1,2753.59328,535.513898670073,0,0,0,73,0,0,0
43,6,2,2778.42848,991.688015228079,0,0,0,78,0,0,0
43,6,3,2792.3104,356.188023652106,0,0,0,60,0,0,0
43,6,4,2768.37728,229.09698086305,0,0,0,26,0,0,0
43,6,5,2795.9376,588.73433235614,0,0,0,26,0,0,0
43,6,6,2809.2832,155.941012353808,0,0,0,60,0,0,0
43,6,7,20128.9047039996,3371.23231767302,22,0,0,151,0,0,0
43,6,8,0,1,0,0,0,0,0,0,0
43,7,1,2739.61088,629.145548088481,37,0,0,16,0,0,0
43,7,2,2768.70208,649.777378308384,53,0,0,46,0,0,0
43,7,3,2781.9968,354.688106656235,11,0,0,24,0,0,0
43,7,4,2758.88928,882.753410287764,10,0,0,12,0,0,0
43,7,5,2788.8976,534.918385916451,34,0,0,24,0,0,0
43,7,6,2800.5792,372.782035446629,3,0,0,12,0,0,0
43,7,7,20104.4963199996,6556.79721980656,146,0,0,191,0,0,0
43,7,8,0,1,0,0,0,0,0,0,0
43,8,1,2720.93017600001,749.465183897677,58,0,0,4,0,0,0
43,8,2,2764.2192,255.282510146619,21,0,0,43,0,0,0
43,8,3,2770.40512,667.340216869329,24,0,0,11,0,0,0
43,8,4,2750.75456000001,656.867440085216,41,0,0,47,0,0,0
43,8,5,2782.9888,792.08155565014,20,0,0,33,0,0,0
43,8,6,2789.46912,351.313611415441,17,0,0,20,0,0,0
43,8,7,20084.1267199995,3895.62460808651,281,13,0,225,0,0,5
43,8,8,0,1,0,0,0,0,0,0,0
43,9,1,2707.26489600001,528.368694167454,46,0,0,24,0,0,0
43,9,2,2753.296576,799.025987527567,2,0,0,23,0,0,0
43,9,3,2764.02592,638.360818266906,17,0,0,48,0,0,0
43,9,4,2742.44902400001,1017.06713093342,16,0,0,48,0,0,0
43,9,5,2777.98272,244.211748187839,21,0,0,56,0,0,0
43,9,6,2778.82752,718.564238020925,8,0,0,26,0,0,0
